"STATION","NAME","DATE","PRCP","TMAX","TMIN"
"ASN00014015","DARWIN AIRPORT, AS","2008-09-03","0.00","95","71"
"ASN00014015","DARWIN AIRPORT, AS","2008-09-04","0.00","94","75"
"ASN00014015","DARWIN AIRPORT, AS","2008-09-05","0.00","89","71"
"ASN00014015","DARWIN AIRPORT, AS","2008-09-06","0.00","88","75"
"ASN00014015","DARWIN AIRPORT, AS","2008-09-07","0.00","89","72"
"ASN00014015","DARWIN AIRPORT, AS","2008-09-08","0.00","97","72"
"ASN00014015","DARWIN AIRPORT, AS","2008-09-09","0.00","97","73"
"ASN00014015","DARWIN AIRPORT, AS","2008-09-10","0.00","99","70"
"ASN00014015","DARWIN AIRPORT, AS","2008-09-11","0.00","90","71"
"ASN00014015","DARWIN AIRPORT, AS","2008-09-12","0.00","90","72"
"ASN00014015","DARWIN AIRPORT, AS","2008-09-13","0.00","90","74"
"ASN00014015","DARWIN AIRPORT, AS","2008-09-14","0.00","90","73"
"ASN00014015","DARWIN AIRPORT, AS","2008-09-15","0.00","87","76"
"ASN00014015","DARWIN AIRPORT, AS","2008-09-16","0.00","90","73"
"ASN00014015","DARWIN AIRPORT, AS","2008-09-17","0.00","92","74"
"ASN00014015","DARWIN AIRPORT, AS","2008-09-18","0.00","93","77"
"ASN00014015","DARWIN AIRPORT, AS","2008-09-19","0.00","92","75"
"ASN00014015","DARWIN AIRPORT, AS","2008-09-20","0.00","92","75"
"ASN00014015","DARWIN AIRPORT, AS","2008-09-21","0.00","92","73"
"ASN00014015","DARWIN AIRPORT, AS","2008-09-22","0.00","91","75"
"ASN00014015","DARWIN AIRPORT, AS","2008-09-23","0.00","90","75"
"ASN00014015","DARWIN AIRPORT, AS","2008-09-24","0.20","92","75"
"ASN00014015","DARWIN AIRPORT, AS","2008-09-25","0.00","94","75"
"ASN00014015","DARWIN AIRPORT, AS","2008-09-26","0.00","94","73"
"ASN00014015","DARWIN AIRPORT, AS","2008-09-27","0.00","91","75"
"ASN00014015","DARWIN AIRPORT, AS","2008-09-28","0.00","91","74"
"ASN00014015","DARWIN AIRPORT, AS","2008-09-29","0.00","93","75"
"ASN00014015","DARWIN AIRPORT, AS","2008-09-30","0.00","92","74"
"ASN00014015","DARWIN AIRPORT, AS","2008-10-01","0.00","92","76"
"ASN00014015","DARWIN AIRPORT, AS","2008-10-02","0.00","94","75"
"ASN00014015","DARWIN AIRPORT, AS","2008-10-03","0.00","94","77"
"ASN00014015","DARWIN AIRPORT, AS","2008-10-04","0.00","92","78"
"ASN00014015","DARWIN AIRPORT, AS","2008-10-05","0.00","92","78"
"ASN00014015","DARWIN AIRPORT, AS","2008-10-06","0.00","97","78"
"ASN00014015","DARWIN AIRPORT, AS","2008-10-07","0.00","93","80"
"ASN00014015","DARWIN AIRPORT, AS","2008-10-08","0.74","94","77"
"ASN00014015","DARWIN AIRPORT, AS","2008-10-09","0.00","92","78"
"ASN00014015","DARWIN AIRPORT, AS","2008-10-10","0.00","96","77"
"ASN00014015","DARWIN AIRPORT, AS","2008-10-11","0.00","98","78"
"ASN00014015","DARWIN AIRPORT, AS","2008-10-12","0.00","93","79"
"ASN00014015","DARWIN AIRPORT, AS","2008-10-13","0.04","94","78"
"ASN00014015","DARWIN AIRPORT, AS","2008-10-14","0.00","95","80"
"ASN00014015","DARWIN AIRPORT, AS","2008-10-15","2.27","94","72"
"ASN00014015","DARWIN AIRPORT, AS","2008-10-16","0.54","92","69"
"ASN00014015","DARWIN AIRPORT, AS","2008-10-17","0.02","86","76"
"ASN00014015","DARWIN AIRPORT, AS","2008-10-18","1.00","92","73"
"ASN00014015","DARWIN AIRPORT, AS","2008-10-19","0.00","95","76"
"ASN00014015","DARWIN AIRPORT, AS","2008-10-20","0.00","99","77"
"ASN00014015","DARWIN AIRPORT, AS","2008-10-21","0.00","95","79"
"ASN00014015","DARWIN AIRPORT, AS","2008-10-22","0.00","99","79"
"ASN00014015","DARWIN AIRPORT, AS","2008-10-23","0.00","98","78"
"ASN00014015","DARWIN AIRPORT, AS","2008-10-24","0.00","98","78"
"ASN00014015","DARWIN AIRPORT, AS","2008-10-25","0.00","92","79"
"ASN00014015","DARWIN AIRPORT, AS","2008-10-26","0.00","93","79"
"ASN00014015","DARWIN AIRPORT, AS","2008-10-27","0.00","93","81"
"ASN00014015","DARWIN AIRPORT, AS","2008-10-28","0.00","93","76"
"ASN00014015","DARWIN AIRPORT, AS","2008-10-29","0.00","93","76"
"ASN00014015","DARWIN AIRPORT, AS","2008-10-30","0.00","92","77"
"ASN00014015","DARWIN AIRPORT, AS","2008-10-31","0.00","93","77"
"ASN00014015","DARWIN AIRPORT, AS","2008-11-01","0.00","95","79"
"ASN00014015","DARWIN AIRPORT, AS","2008-11-02","0.17","94","76"
"ASN00014015","DARWIN AIRPORT, AS","2008-11-03","0.00","93","78"
"ASN00014015","DARWIN AIRPORT, AS","2008-11-04","0.00","92","79"
"ASN00014015","DARWIN AIRPORT, AS","2008-11-05","0.01","93","81"
"ASN00014015","DARWIN AIRPORT, AS","2008-11-06","0.00","95","79"
"ASN00014015","DARWIN AIRPORT, AS","2008-11-07","0.00","95","80"
"ASN00014015","DARWIN AIRPORT, AS","2008-11-08","0.00","94","81"
"ASN00014015","DARWIN AIRPORT, AS","2008-11-09","0.00","96","76"
"ASN00014015","DARWIN AIRPORT, AS","2008-11-10","0.02","91","76"
"ASN00014015","DARWIN AIRPORT, AS","2008-11-11","0.02","91","78"
"ASN00014015","DARWIN AIRPORT, AS","2008-11-12","0.00","93","80"
"ASN00014015","DARWIN AIRPORT, AS","2008-11-13","0.00","94","79"
"ASN00014015","DARWIN AIRPORT, AS","2008-11-14","0.00","97","79"
"ASN00014015","DARWIN AIRPORT, AS","2008-11-15","0.00","95","82"
"ASN00014015","DARWIN AIRPORT, AS","2008-11-16","0.00","95","78"
"ASN00014015","DARWIN AIRPORT, AS","2008-11-17","0.00","94","80"
"ASN00014015","DARWIN AIRPORT, AS","2008-11-18","0.00","88","81"
"ASN00014015","DARWIN AIRPORT, AS","2008-11-19","0.31","94","75"
"ASN00014015","DARWIN AIRPORT, AS","2008-11-20","0.36","94","79"
"ASN00014015","DARWIN AIRPORT, AS","2008-11-21","0.00","91","79"
"ASN00014015","DARWIN AIRPORT, AS","2008-11-22","0.22","94","78"
"ASN00014015","DARWIN AIRPORT, AS","2008-11-23","0.00","95","85"
"ASN00014015","DARWIN AIRPORT, AS","2008-11-24","0.00","96","79"
"ASN00014015","DARWIN AIRPORT, AS","2008-11-25","0.00","95","84"
"ASN00014015","DARWIN AIRPORT, AS","2008-11-26","0.00","94","81"
"ASN00014015","DARWIN AIRPORT, AS","2008-11-27","0.00","95","80"
"ASN00014015","DARWIN AIRPORT, AS","2008-11-28","0.00","92","80"
"ASN00014015","DARWIN AIRPORT, AS","2008-11-29","0.07","95","81"
"ASN00014015","DARWIN AIRPORT, AS","2008-11-30","0.97","89","74"
"ASN00014015","DARWIN AIRPORT, AS","2008-12-01","0.00","94","80"
"ASN00014015","DARWIN AIRPORT, AS","2008-12-02","0.07","94","79"
"ASN00014015","DARWIN AIRPORT, AS","2008-12-03","0.10","94","80"
"ASN00014015","DARWIN AIRPORT, AS","2008-12-04","0.00","94","78"
"ASN00014015","DARWIN AIRPORT, AS","2008-12-05","0.50","93","75"
"ASN00014015","DARWIN AIRPORT, AS","2008-12-06","0.00","95","80"
"ASN00014015","DARWIN AIRPORT, AS","2008-12-07","0.28","92","78"
"ASN00014015","DARWIN AIRPORT, AS","2008-12-08","0.00","93","81"
"ASN00014015","DARWIN AIRPORT, AS","2008-12-09","0.00","92","77"
"ASN00014015","DARWIN AIRPORT, AS","2008-12-10","1.07","92","77"
"ASN00014015","DARWIN AIRPORT, AS","2008-12-11","0.27","92","80"
"ASN00014015","DARWIN AIRPORT, AS","2008-12-12","0.02","92","78"
"ASN00014015","DARWIN AIRPORT, AS","2008-12-13","0.11","90","78"
"ASN00014015","DARWIN AIRPORT, AS","2008-12-14","0.35","92","79"
"ASN00014015","DARWIN AIRPORT, AS","2008-12-15","0.58","90","76"
"ASN00014015","DARWIN AIRPORT, AS","2008-12-16","1.76","84","75"
"ASN00014015","DARWIN AIRPORT, AS","2008-12-17","1.10","83","74"
"ASN00014015","DARWIN AIRPORT, AS","2008-12-18","0.41","83","75"
"ASN00014015","DARWIN AIRPORT, AS","2008-12-19","1.44","83","75"
"ASN00014015","DARWIN AIRPORT, AS","2008-12-20","1.97","85","75"
"ASN00014015","DARWIN AIRPORT, AS","2008-12-21","0.53","89","76"
"ASN00014015","DARWIN AIRPORT, AS","2008-12-22","0.05","88","77"
"ASN00014015","DARWIN AIRPORT, AS","2008-12-23","0.00","91","79"
"ASN00014015","DARWIN AIRPORT, AS","2008-12-24","0.14","90","80"
"ASN00014015","DARWIN AIRPORT, AS","2008-12-25","0.02","90","77"
"ASN00014015","DARWIN AIRPORT, AS","2008-12-26","0.00","92","79"
"ASN00014015","DARWIN AIRPORT, AS","2008-12-27","0.12","94","79"
"ASN00014015","DARWIN AIRPORT, AS","2008-12-28","0.49","91","74"
"ASN00014015","DARWIN AIRPORT, AS","2008-12-29","0.00","88","81"
"ASN00014015","DARWIN AIRPORT, AS","2008-12-30","0.87","85","74"
"ASN00014015","DARWIN AIRPORT, AS","2008-12-31","0.57","86","75"
"ASN00014015","DARWIN AIRPORT, AS","2009-01-01","0.09","89","76"
"ASN00014015","DARWIN AIRPORT, AS","2009-01-02","0.00","90","82"
"ASN00014015","DARWIN AIRPORT, AS","2009-01-03","0.08","91","78"
"ASN00014015","DARWIN AIRPORT, AS","2009-01-04","0.59","88","79"
"ASN00014015","DARWIN AIRPORT, AS","2009-01-05","0.95","89","75"
"ASN00014015","DARWIN AIRPORT, AS","2009-01-06","0.24","91","75"
"ASN00014015","DARWIN AIRPORT, AS","2009-01-07","0.00","92","82"
"ASN00014015","DARWIN AIRPORT, AS","2009-01-08","0.00","92","83"
"ASN00014015","DARWIN AIRPORT, AS","2009-01-09","0.00","88","84"
"ASN00014015","DARWIN AIRPORT, AS","2009-01-10","0.41","89","77"
"ASN00014015","DARWIN AIRPORT, AS","2009-01-11","0.39","90","75"
"ASN00014015","DARWIN AIRPORT, AS","2009-01-12","0.00","93","82"
"ASN00014015","DARWIN AIRPORT, AS","2009-01-13","0.00","93","77"
"ASN00014015","DARWIN AIRPORT, AS","2009-01-14","0.29","86","79"
"ASN00014015","DARWIN AIRPORT, AS","2009-01-15","0.28","91","74"
"ASN00014015","DARWIN AIRPORT, AS","2009-01-16","2.09","87","74"
"ASN00014015","DARWIN AIRPORT, AS","2009-01-17","0.00","89","79"
"ASN00014015","DARWIN AIRPORT, AS","2009-01-18","0.02","91","77"
"ASN00014015","DARWIN AIRPORT, AS","2009-01-19","0.00","91","80"
"ASN00014015","DARWIN AIRPORT, AS","2009-01-20","0.06","92","80"
"ASN00014015","DARWIN AIRPORT, AS","2009-01-21","0.57","90","77"
"ASN00014015","DARWIN AIRPORT, AS","2009-01-22","0.35","90","78"
"ASN00014015","DARWIN AIRPORT, AS","2009-01-23","3.19","89","73"
"ASN00014015","DARWIN AIRPORT, AS","2009-01-24","0.00","89","78"
"ASN00014015","DARWIN AIRPORT, AS","2009-01-25","0.17","88","80"
"ASN00014015","DARWIN AIRPORT, AS","2009-01-26","2.10","89","75"
"ASN00014015","DARWIN AIRPORT, AS","2009-01-27","0.02","90","78"
"ASN00014015","DARWIN AIRPORT, AS","2009-01-28","0.09","87","80"
"ASN00014015","DARWIN AIRPORT, AS","2009-01-29","0.67","89","76"
"ASN00014015","DARWIN AIRPORT, AS","2009-01-30","1.63","89","74"
"ASN00014015","DARWIN AIRPORT, AS","2009-01-31","1.92","89","73"
"ASN00014015","DARWIN AIRPORT, AS","2009-02-01","0.09","87","73"
"ASN00014015","DARWIN AIRPORT, AS","2009-02-02","0.13","90","74"
"ASN00014015","DARWIN AIRPORT, AS","2009-02-03","0.02","89","78"
"ASN00014015","DARWIN AIRPORT, AS","2009-02-04","0.34","89","79"
"ASN00014015","DARWIN AIRPORT, AS","2009-02-05","0.02","90","80"
"ASN00014015","DARWIN AIRPORT, AS","2009-02-06","0.08","88","77"
"ASN00014015","DARWIN AIRPORT, AS","2009-02-07","3.77","85","75"
"ASN00014015","DARWIN AIRPORT, AS","2009-02-08","0.39","88","76"
"ASN00014015","DARWIN AIRPORT, AS","2009-02-09","1.92","85","74"
"ASN00014015","DARWIN AIRPORT, AS","2009-02-10","1.45","89","76"
"ASN00014015","DARWIN AIRPORT, AS","2009-02-11","0.33","87","77"
"ASN00014015","DARWIN AIRPORT, AS","2009-02-12","0.04","88","79"
"ASN00014015","DARWIN AIRPORT, AS","2009-02-13","0.39","84","78"
"ASN00014015","DARWIN AIRPORT, AS","2009-02-14","0.50","87","76"
"ASN00014015","DARWIN AIRPORT, AS","2009-02-15","0.72","89","76"
"ASN00014015","DARWIN AIRPORT, AS","2009-02-16","0.95","80","76"
"ASN00014015","DARWIN AIRPORT, AS","2009-02-17","3.56","88","75"
"ASN00014015","DARWIN AIRPORT, AS","2009-02-18","2.09","88","73"
"ASN00014015","DARWIN AIRPORT, AS","2009-02-19","0.00","90","78"
"ASN00014015","DARWIN AIRPORT, AS","2009-02-20","0.01","90","78"
"ASN00014015","DARWIN AIRPORT, AS","2009-02-21","0.00","91","80"
"ASN00014015","DARWIN AIRPORT, AS","2009-02-22","0.31","88","77"
"ASN00014015","DARWIN AIRPORT, AS","2009-02-23","0.19","88","76"
"ASN00014015","DARWIN AIRPORT, AS","2009-02-24","0.13","88","75"
"ASN00014015","DARWIN AIRPORT, AS","2009-02-25","0.60","86","76"
"ASN00014015","DARWIN AIRPORT, AS","2009-02-26","0.06","89","77"
"ASN00014015","DARWIN AIRPORT, AS","2009-02-27","1.41","85","75"
"ASN00014015","DARWIN AIRPORT, AS","2009-02-28","0.02","87","78"
"ASN00014015","DARWIN AIRPORT, AS","2009-03-01","0.28","90","76"
"ASN00014015","DARWIN AIRPORT, AS","2009-03-02","0.00","88","78"
"ASN00014015","DARWIN AIRPORT, AS","2009-03-03","0.75","89","78"
"ASN00014015","DARWIN AIRPORT, AS","2009-03-04","0.02","91","78"
"ASN00014015","DARWIN AIRPORT, AS","2009-03-05","0.00","92","78"
"ASN00014015","DARWIN AIRPORT, AS","2009-03-06","0.10","94","77"
"ASN00014015","DARWIN AIRPORT, AS","2009-03-07","0.00","93","80"
"ASN00014015","DARWIN AIRPORT, AS","2009-03-08","0.00","92","78"
"ASN00014015","DARWIN AIRPORT, AS","2009-03-09","0.00","92","80"
"ASN00014015","DARWIN AIRPORT, AS","2009-03-10","0.00","92","79"
"ASN00014015","DARWIN AIRPORT, AS","2009-03-11","0.00","92","80"
"ASN00014015","DARWIN AIRPORT, AS","2009-03-12","0.21","94","75"
"ASN00014015","DARWIN AIRPORT, AS","2009-03-13","0.05","92","74"
"ASN00014015","DARWIN AIRPORT, AS","2009-03-14","0.53","89","73"
"ASN00014015","DARWIN AIRPORT, AS","2009-03-15","0.78","88","74"
"ASN00014015","DARWIN AIRPORT, AS","2009-03-16","0.64","89","74"
"ASN00014015","DARWIN AIRPORT, AS","2009-03-17","0.50","91","76"
"ASN00014015","DARWIN AIRPORT, AS","2009-03-18","0.34","95","72"
"ASN00014015","DARWIN AIRPORT, AS","2009-03-19","0.00","94","72"
"ASN00014015","DARWIN AIRPORT, AS","2009-03-20","0.00","94","76"
"ASN00014015","DARWIN AIRPORT, AS","2009-03-21","0.00","94","77"
"ASN00014015","DARWIN AIRPORT, AS","2009-03-22","0.00","93","78"
"ASN00014015","DARWIN AIRPORT, AS","2009-03-23","0.00","91","81"
"ASN00014015","DARWIN AIRPORT, AS","2009-03-24","0.02","93","78"
"ASN00014015","DARWIN AIRPORT, AS","2009-03-25","0.04","93","74"
"ASN00014015","DARWIN AIRPORT, AS","2009-03-26","0.29","90","72"
"ASN00014015","DARWIN AIRPORT, AS","2009-03-27","0.00","90","76"
"ASN00014015","DARWIN AIRPORT, AS","2009-03-28","0.00","92","77"
"ASN00014015","DARWIN AIRPORT, AS","2009-03-29","0.00","91","77"
"ASN00014015","DARWIN AIRPORT, AS","2009-03-30","0.00","91","77"
"ASN00014015","DARWIN AIRPORT, AS","2009-03-31","0.00","93","79"
"ASN00014015","DARWIN AIRPORT, AS","2009-04-01","0.00","94","76"
"ASN00014015","DARWIN AIRPORT, AS","2009-04-02","0.00","91","75"
"ASN00014015","DARWIN AIRPORT, AS","2009-04-03","0.00","91","76"
"ASN00014015","DARWIN AIRPORT, AS","2009-04-04","0.00","92","75"
"ASN00014015","DARWIN AIRPORT, AS","2009-04-05","0.00","92","78"
"ASN00014015","DARWIN AIRPORT, AS","2009-04-06","0.15","91","77"
"ASN00014015","DARWIN AIRPORT, AS","2009-04-07","0.70","92","73"
"ASN00014015","DARWIN AIRPORT, AS","2009-04-08","0.89","92","72"
"ASN00014015","DARWIN AIRPORT, AS","2009-04-09","0.28","90","74"
"ASN00014015","DARWIN AIRPORT, AS","2009-04-10","0.01","93","76"
"ASN00014015","DARWIN AIRPORT, AS","2009-04-11","0.00","93","78"
"ASN00014015","DARWIN AIRPORT, AS","2009-04-12","0.00","94","78"
"ASN00014015","DARWIN AIRPORT, AS","2009-04-13","0.00","94","79"
"ASN00014015","DARWIN AIRPORT, AS","2009-04-14","0.00","95","79"
"ASN00014015","DARWIN AIRPORT, AS","2009-04-15","0.24","92","80"
"ASN00014015","DARWIN AIRPORT, AS","2009-04-16","0.11","90","78"
"ASN00014015","DARWIN AIRPORT, AS","2009-04-17","0.10","91","79"
"ASN00014015","DARWIN AIRPORT, AS","2009-04-18","0.00","95","80"
"ASN00014015","DARWIN AIRPORT, AS","2009-04-19","0.02","92","79"
"ASN00014015","DARWIN AIRPORT, AS","2009-04-20","0.00","94","76"
"ASN00014015","DARWIN AIRPORT, AS","2009-04-21","0.00","93","77"
"ASN00014015","DARWIN AIRPORT, AS","2009-04-22","0.00","94","76"
"ASN00014015","DARWIN AIRPORT, AS","2009-04-23","0.00","93","76"
"ASN00014015","DARWIN AIRPORT, AS","2009-04-24","0.00","91","75"
"ASN00014015","DARWIN AIRPORT, AS","2009-04-25","0.00","92","76"
"ASN00014015","DARWIN AIRPORT, AS","2009-04-26","0.00","95","77"
"ASN00014015","DARWIN AIRPORT, AS","2009-04-27","0.00","91","76"
"ASN00014015","DARWIN AIRPORT, AS","2009-04-28","0.00","92","75"
"ASN00014015","DARWIN AIRPORT, AS","2009-04-29","0.00","93","71"
"ASN00014015","DARWIN AIRPORT, AS","2009-04-30","0.00","93","72"
"ASN00014015","DARWIN AIRPORT, AS","2009-05-01","0.00","92","74"
"ASN00014015","DARWIN AIRPORT, AS","2009-05-02","0.00","93","78"
"ASN00014015","DARWIN AIRPORT, AS","2009-05-03","0.00","93","76"
"ASN00014015","DARWIN AIRPORT, AS","2009-05-04","0.00","94","72"
"ASN00014015","DARWIN AIRPORT, AS","2009-05-05","0.00","93","77"
"ASN00014015","DARWIN AIRPORT, AS","2009-05-06","0.00","89","77"
"ASN00014015","DARWIN AIRPORT, AS","2009-05-07","0.00","89","75"
"ASN00014015","DARWIN AIRPORT, AS","2009-05-08","0.00","88","75"
"ASN00014015","DARWIN AIRPORT, AS","2009-05-09","0.00","91","76"
"ASN00014015","DARWIN AIRPORT, AS","2009-05-10","0.00","92","73"
"ASN00014015","DARWIN AIRPORT, AS","2009-05-11","0.00","92","75"
"ASN00014015","DARWIN AIRPORT, AS","2009-05-12","0.00","90","71"
"ASN00014015","DARWIN AIRPORT, AS","2009-05-13","0.00","88","67"
"ASN00014015","DARWIN AIRPORT, AS","2009-05-14","0.00","91","69"
"ASN00014015","DARWIN AIRPORT, AS","2009-05-15","0.00","92","72"
"ASN00014015","DARWIN AIRPORT, AS","2009-05-16","0.00","93","72"
"ASN00014015","DARWIN AIRPORT, AS","2009-05-17","0.00","92","71"
"ASN00014015","DARWIN AIRPORT, AS","2009-05-18","0.00","91","76"
"ASN00014015","DARWIN AIRPORT, AS","2009-05-19","0.00","89","77"
"ASN00014015","DARWIN AIRPORT, AS","2009-05-20","0.02","91","75"
"ASN00014015","DARWIN AIRPORT, AS","2009-05-21","0.00","90","72"
"ASN00014015","DARWIN AIRPORT, AS","2009-05-22","0.00","90","68"
"ASN00014015","DARWIN AIRPORT, AS","2009-05-23","0.00","88","66"
"ASN00014015","DARWIN AIRPORT, AS","2009-05-24","0.00","88","67"
"ASN00014015","DARWIN AIRPORT, AS","2009-05-25","0.00","89","69"
"ASN00014015","DARWIN AIRPORT, AS","2009-05-26","0.00","89","70"
"ASN00014015","DARWIN AIRPORT, AS","2009-05-27","0.00","90","71"
"ASN00014015","DARWIN AIRPORT, AS","2009-05-28","0.00","90","70"
"ASN00014015","DARWIN AIRPORT, AS","2009-05-29","0.00","91","74"
"ASN00014015","DARWIN AIRPORT, AS","2009-05-30","0.00","94","75"
"ASN00014015","DARWIN AIRPORT, AS","2009-05-31","0.00","91","74"
"ASN00014015","DARWIN AIRPORT, AS","2009-06-01","0.00","92","72"
"ASN00014015","DARWIN AIRPORT, AS","2009-06-02","0.00","93","72"
"ASN00014015","DARWIN AIRPORT, AS","2009-06-03","0.00","91","72"
"ASN00014015","DARWIN AIRPORT, AS","2009-06-04","0.00","92","70"
"ASN00014015","DARWIN AIRPORT, AS","2009-06-05","0.00","91","70"
"ASN00014015","DARWIN AIRPORT, AS","2009-06-06","0.00","88","67"
"ASN00014015","DARWIN AIRPORT, AS","2009-06-07","0.00","88","69"
"ASN00014015","DARWIN AIRPORT, AS","2009-06-08","0.00","91","72"
"ASN00014015","DARWIN AIRPORT, AS","2009-06-09","0.00","90","74"
"ASN00014015","DARWIN AIRPORT, AS","2009-06-10","0.00","88","68"
"ASN00014015","DARWIN AIRPORT, AS","2009-06-11","0.00","83","63"
"ASN00014015","DARWIN AIRPORT, AS","2009-06-12","0.00","86","61"
"ASN00014015","DARWIN AIRPORT, AS","2009-06-13","0.00","87","65"
"ASN00014015","DARWIN AIRPORT, AS","2009-06-14","0.00","90","66"
"ASN00014015","DARWIN AIRPORT, AS","2009-06-15","0.00","89","67"
"ASN00014015","DARWIN AIRPORT, AS","2009-06-16","0.00","90","66"
"ASN00014015","DARWIN AIRPORT, AS","2009-06-17","0.00","89","67"
"ASN00014015","DARWIN AIRPORT, AS","2009-06-18","0.00","84","66"
"ASN00014015","DARWIN AIRPORT, AS","2009-06-19","0.00","83","61"
"ASN00014015","DARWIN AIRPORT, AS","2009-06-20","0.00","86","59"
"ASN00014015","DARWIN AIRPORT, AS","2009-06-21","0.00","87","64"
"ASN00014015","DARWIN AIRPORT, AS","2009-06-22","0.00","89","68"
"ASN00014015","DARWIN AIRPORT, AS","2009-06-23","0.00","90","74"
"ASN00014015","DARWIN AIRPORT, AS","2009-06-24","0.00","91","71"
"ASN00014015","DARWIN AIRPORT, AS","2009-06-25","0.00","90","69"
"ASN00014015","DARWIN AIRPORT, AS","2009-06-26","0.00","88","70"
"ASN00014015","DARWIN AIRPORT, AS","2009-06-27","0.00","88","70"
"ASN00014015","DARWIN AIRPORT, AS","2009-06-28","0.00","89","74"
"ASN00014015","DARWIN AIRPORT, AS","2009-06-29","0.00","89","69"
"ASN00014015","DARWIN AIRPORT, AS","2009-06-30","0.00","87","72"
"ASN00014015","DARWIN AIRPORT, AS","2009-07-01","0.00","93","71"
"ASN00014015","DARWIN AIRPORT, AS","2009-07-02","0.00","89","74"
"ASN00014015","DARWIN AIRPORT, AS","2009-07-03","0.00","92","68"
"ASN00014015","DARWIN AIRPORT, AS","2009-07-04","0.00","89","68"
"ASN00014015","DARWIN AIRPORT, AS","2009-07-05","0.00","86","64"
"ASN00014015","DARWIN AIRPORT, AS","2009-07-06","0.00","89","59"
"ASN00014015","DARWIN AIRPORT, AS","2009-07-07","0.00","87","65"
"ASN00014015","DARWIN AIRPORT, AS","2009-07-08","0.00","86","65"
"ASN00014015","DARWIN AIRPORT, AS","2009-07-09","0.00","86","65"
"ASN00014015","DARWIN AIRPORT, AS","2009-07-10","0.00","87","62"
"ASN00014015","DARWIN AIRPORT, AS","2009-07-11","0.00","87","65"
"ASN00014015","DARWIN AIRPORT, AS","2009-07-12","0.00","86","66"
"ASN00014015","DARWIN AIRPORT, AS","2009-07-13","0.00","85","69"
"ASN00014015","DARWIN AIRPORT, AS","2009-07-14","0.00","90","65"
"ASN00014015","DARWIN AIRPORT, AS","2009-07-15","0.00","89","66"
"ASN00014015","DARWIN AIRPORT, AS","2009-07-16","0.00","86","64"
"ASN00014015","DARWIN AIRPORT, AS","2009-07-17","0.00","85","63"
"ASN00014015","DARWIN AIRPORT, AS","2009-07-18","0.00","87","63"
"ASN00014015","DARWIN AIRPORT, AS","2009-07-19","0.00","89","69"
"ASN00014015","DARWIN AIRPORT, AS","2009-07-20","0.00","88","69"
"ASN00014015","DARWIN AIRPORT, AS","2009-07-21","0.00","87","70"
"ASN00014015","DARWIN AIRPORT, AS","2009-07-22","0.00","87","70"
"ASN00014015","DARWIN AIRPORT, AS","2009-07-23","0.00","90","68"
"ASN00014015","DARWIN AIRPORT, AS","2009-07-24","0.00","92","68"
"ASN00014015","DARWIN AIRPORT, AS","2009-07-25","0.00","92","67"
"ASN00014015","DARWIN AIRPORT, AS","2009-07-26","0.00","89","68"
"ASN00014015","DARWIN AIRPORT, AS","2009-07-27","0.00","92","66"
"ASN00014015","DARWIN AIRPORT, AS","2009-07-28","0.00","90","68"
"ASN00014015","DARWIN AIRPORT, AS","2009-07-29","0.00","87","65"
"ASN00014015","DARWIN AIRPORT, AS","2009-07-30","0.00","88","59"
"ASN00014015","DARWIN AIRPORT, AS","2009-07-31","0.00","87","63"
"ASN00014015","DARWIN AIRPORT, AS","2009-08-01","0.00","88","64"
"ASN00014015","DARWIN AIRPORT, AS","2009-08-02","0.00","88","67"
"ASN00014015","DARWIN AIRPORT, AS","2009-08-03","0.00","89","61"
